Week_Start,Country_Code,Category,Media_Volume,tone_net_sentiment,tone_positive_score,tone_negative_score,tone_polarity,tone_activity_density,tone_self_group_density,Source_Diversity
2023-08-27,BR,Fashion_Beauty,992,-0.07520283,3.054661307,3.129864138,6.184525445,23.02397446,0.466365825,428
2023-09-03,BR,Fashion_Beauty,810,0.358621938,3.285781638,2.927159701,6.212941339,22.83215234,0.475085463,355
2023-09-10,BR,Fashion_Beauty,1038,0.303619618,3.251639205,2.948019588,6.199658793,22.74728067,0.490774547,394
2023-09-17,BR,Fashion_Beauty,933,0.794339959,3.459884167,2.665544208,6.125428375,22.25281257,0.45887073,373
2023-09-24,BR,Fashion_Beauty,968,0.687031601,3.281311992,2.594280391,5.875592383,22.65625914,0.553782296,400
2023-10-01,BR,Fashion_Beauty,873,0.458601115,3.221076797,2.762475682,5.983552479,22.98361096,0.537221832,373
2023-10-08,BR,Fashion_Beauty,718,0.454597472,3.093782013,2.639184541,5.732966554,22.69582385,0.477244674,340
2023-10-15,BR,Fashion_Beauty,763,0.053383256,3.076897652,3.023514396,6.100412048,22.79476497,0.47616386,349
2023-10-22,BR,Fashion_Beauty,865,0.47152146,3.200297407,2.728775947,5.929073354,22.58143277,0.459197279,401
2023-10-29,BR,Fashion_Beauty,860,0.705140927,3.417193783,2.712052856,6.12924664,22.64855915,0.524088528,381
2023-11-05,BR,Fashion_Beauty,1386,0.30205883,3.234262112,2.932203282,6.166465395,22.76435196,0.51872224,552
2023-11-12,BR,Fashion_Beauty,1001,0.808280843,3.415142673,2.606861829,6.022004502,22.27087419,0.487175689,448
2023-11-19,BR,Fashion_Beauty,1057,-0.099861065,3.079135998,3.178997063,6.258133061,22.90020063,0.527071035,456
2023-11-26,BR,Fashion_Beauty,1137,0.289335635,3.211259261,2.921923626,6.133182887,22.50120234,0.45868748,517
2023-12-03,BR,Fashion_Beauty,1176,0.185000216,3.137205664,2.952205449,6.089411113,21.81675253,0.468486328,552
2023-12-10,BR,Fashion_Beauty,1089,0.358096988,3.258968575,2.900871588,6.159840163,22.6662885,0.552717913,485
2023-12-17,BR,Fashion_Beauty,964,-0.018672834,3.102446665,3.121119499,6.223566164,22.78959074,0.548086536,418
2023-12-24,BR,Fashion_Beauty,572,0.583934785,3.18735559,2.603420806,5.790776396,22.73572192,0.387625732,275
2023-12-31,BR,Fashion_Beauty,744,0.000547627,3.291684778,3.291137152,6.58282193,22.93672028,0.380372383,370
2024-01-07,BR,Fashion_Beauty,903,-0.138364571,2.829023637,2.967388209,5.796411846,22.64535461,0.383916199,413
2024-01-14,BR,Fashion_Beauty,722,0.162102659,3.019345343,2.857242684,5.876588027,23.0241115,0.333165148,323
2024-01-21,BR,Fashion_Beauty,842,0.570250676,3.258388668,2.688137993,5.946526661,22.92745602,0.430951486,381
2024-01-28,BR,Fashion_Beauty,941,-0.212239926,2.958568919,3.170808845,6.129377765,22.80580404,0.407816958,371
2024-02-04,BR,Fashion_Beauty,1238,-0.322501174,3.161165683,3.483666856,6.644832539,22.83267682,0.49971535,495
2024-02-11,BR,Fashion_Beauty,820,0.787112822,3.242853755,2.455740934,5.698594689,22.59466386,0.470556164,375
2024-02-18,BR,Fashion_Beauty,1246,0.465412697,3.694716041,3.229303344,6.924019385,22.44898811,0.444585622,527
2024-02-25,BR,Fashion_Beauty,1161,-0.067798939,3.256946374,3.324745314,6.581691688,23.05283783,0.461945102,486
2024-03-03,BR,Fashion_Beauty,1471,-0.902138592,2.801033254,3.703171846,6.5042051,23.04535518,0.515875289,521
2024-03-10,BR,Fashion_Beauty,980,0.238502671,3.24793405,3.009431379,6.257365429,22.30242798,0.405539262,446
2024-03-17,BR,Fashion_Beauty,1163,-0.744231867,2.969025787,3.713257654,6.682283441,22.94249778,0.399136163,530
2024-03-24,BR,Fashion_Beauty,1167,-1.110346792,2.95916389,4.069510682,7.028674572,22.28297236,0.390124274,547
2024-03-31,BR,Fashion_Beauty,1123,-0.018891365,2.905300915,2.924192279,5.829493194,23.087402,0.408596837,506
2024-04-07,BR,Fashion_Beauty,1305,-0.602355061,3.085417273,3.687772334,6.773189608,22.30745943,0.499166357,558
2024-04-14,BR,Fashion_Beauty,1034,0.002583562,3.093538119,3.090954557,6.184492675,22.51325107,0.426204425,402
2024-04-21,BR,Fashion_Beauty,991,0.481941924,3.32027759,2.838335665,6.158613255,22.86892965,0.511177154,389
2024-04-28,BR,Fashion_Beauty,870,-0.071418422,3.105626651,3.177045073,6.282671724,23.13411572,0.4871023,382
2024-05-05,BR,Fashion_Beauty,956,0.082654196,3.076843699,2.994189503,6.071033202,22.83417592,0.498876855,434
2024-05-12,BR,Fashion_Beauty,902,0.471363494,3.189482386,2.718118892,5.907601278,22.79079296,0.540145088,390
2024-05-19,BR,Fashion_Beauty,1062,-0.079038009,3.143737513,3.222775522,6.366513035,21.82433172,0.422885369,447
2024-05-26,BR,Fashion_Beauty,906,0.395251385,3.156414805,2.76116342,5.917578225,22.48704057,0.57375565,433
2024-06-02,BR,Fashion_Beauty,934,0.681305186,3.448036341,2.766731156,6.214767497,22.99676101,0.479815614,373
2024-06-09,BR,Fashion_Beauty,938,0.297483527,3.279269228,2.981785701,6.261054929,22.50973245,0.411268567,390
2024-06-16,BR,Fashion_Beauty,1053,0.461141079,3.329160375,2.868019296,6.197179671,22.8077771,0.441617586,384
2024-06-23,BR,Fashion_Beauty,1174,0.156173825,3.112429171,2.956255345,6.068684516,22.94532378,0.589308781,438
2024-06-30,BR,Fashion_Beauty,1064,-0.617385944,3.107927473,3.725313417,6.833240889,22.89663532,0.43943019,454
2024-07-07,BR,Fashion_Beauty,1074,0.66522349,3.673675656,3.008452166,6.682127822,22.7756509,0.396668369,415
2024-07-14,BR,Fashion_Beauty,833,0.31021027,3.177562396,2.867352126,6.044914523,22.51286404,0.446346844,354
2024-07-21,BR,Fashion_Beauty,943,0.297877097,3.232096196,2.934219099,6.166315295,22.72963182,0.446163151,433
2024-07-28,BR,Fashion_Beauty,2289,-0.741586701,2.813397443,3.554984144,6.368381587,21.57312347,0.457718351,708
2024-08-04,BR,Fashion_Beauty,1433,-0.913881317,2.891319023,3.80520034,6.696519363,21.58778968,0.426996659,673
2024-08-11,BR,Fashion_Beauty,1587,-0.437850034,2.941736489,3.379586523,6.321323011,21.79396361,0.371480698,513
2024-08-18,BR,Fashion_Beauty,1351,0.035749571,3.022287632,2.986538061,6.008825693,22.7734662,0.433850059,451
2024-08-25,BR,Fashion_Beauty,1596,-0.428855954,2.98750811,3.416364064,6.403872174,22.5076194,0.384443313,593
2024-09-01,BR,Fashion_Beauty,1101,-0.130344749,3.089798105,3.220142854,6.309940959,22.661092,0.389806963,461
2024-09-08,BR,Fashion_Beauty,1414,-0.833900124,3.053971279,3.887871403,6.941842682,21.91748627,0.38850262,590
2024-09-15,BR,Fashion_Beauty,1149,-0.336472251,2.975234146,3.311706397,6.286940543,22.51202092,0.448569635,470
2024-09-22,BR,Fashion_Beauty,1145,-0.264765642,3.053359395,3.318125037,6.371484432,22.37176802,0.446152172,527
2024-09-29,BR,Fashion_Beauty,947,0.621198216,3.308663764,2.687465548,5.996129312,22.33923197,0.500357732,386
2024-10-06,BR,Fashion_Beauty,947,0.656389259,3.386972016,2.730582757,6.117554774,22.53392899,0.468438333,395
2024-10-13,BR,Fashion_Beauty,921,0.207597558,3.09666827,2.889070712,5.985738982,22.76021547,0.436040687,380
2024-10-20,BR,Fashion_Beauty,1154,0.657439299,3.479171902,2.821732603,6.300904505,22.50566134,0.431460718,448
2024-10-27,BR,Fashion_Beauty,1538,0.251264987,3.234184822,2.982919834,6.217104656,22.34365095,0.435470421,577
2024-11-03,BR,Fashion_Beauty,1365,0.19052976,3.199553439,3.009023679,6.208577118,22.70963243,0.40025593,458
2024-11-10,BR,Fashion_Beauty,1318,0.333665878,3.279680801,2.946014923,6.225695724,22.23330672,0.48717382,552
2024-11-17,BR,Fashion_Beauty,1418,0.025918807,3.226148677,3.20022987,6.426378547,21.62485802,0.473751858,602
2024-11-24,BR,Fashion_Beauty,1266,0.474717135,3.436021736,2.961304602,6.397326338,22.62103313,0.574483962,544
2024-12-01,BR,Fashion_Beauty,1350,0.342892683,3.342402285,2.999509601,6.341911886,22.33550474,0.462711823,471
2024-12-08,BR,Fashion_Beauty,1356,-0.141968563,3.172884524,3.314853087,6.487737611,22.48483516,0.367678109,487
2024-12-15,BR,Fashion_Beauty,1056,0.237481205,3.38207854,3.144597335,6.526675876,22.33422345,0.441590273,413
2024-12-22,BR,Fashion_Beauty,977,-0.082517048,2.85941254,2.941929588,5.801342129,22.12454471,0.32309569,351
2024-12-29,BR,Fashion_Beauty,1002,0.008369401,3.126912274,3.118542872,6.245455146,22.42620411,0.358939363,389
2025-01-05,BR,Fashion_Beauty,1414,-0.495834301,3.117889822,3.613724122,6.731613944,22.6039982,0.448784899,636
2025-01-12,BR,Fashion_Beauty,1110,-0.051857606,3.065273703,3.117131309,6.182405012,22.63769764,0.415652996,446
2025-01-19,BR,Fashion_Beauty,1110,0.306965833,3.308291962,3.001326129,6.309618091,21.79242724,0.427277426,471
2025-01-26,BR,Fashion_Beauty,979,0.167647282,3.209124059,3.041476777,6.250600836,22.49197415,0.393388939,397
2025-02-02,BR,Fashion_Beauty,1096,-0.051370988,3.204193615,3.255564603,6.459758217,22.65021392,0.465876279,373
2025-02-09,BR,Fashion_Beauty,1033,-0.111870393,3.106842376,3.218712769,6.325555145,22.17287161,0.401885334,405
2025-02-16,BR,Fashion_Beauty,1170,0.32689242,3.396837185,3.069944765,6.46678195,22.86323793,0.39367397,423
2025-02-23,BR,Fashion_Beauty,1100,0.421945213,3.377909936,2.955964723,6.333874659,22.32689875,0.394084251,420
2025-03-02,BR,Fashion_Beauty,1008,1.033227234,3.948189636,2.914962402,6.863152038,22.51359832,0.481528854,436
2025-03-09,BR,Fashion_Beauty,1067,0.203449925,3.384322171,3.180872246,6.565194417,22.90900802,0.435344249,401
2025-03-16,BR,Fashion_Beauty,1068,0.269735962,3.266636011,2.99690005,6.263536061,22.89789164,0.366799921,379
2025-03-23,BR,Fashion_Beauty,1237,-0.487168399,3.334416917,3.821585316,7.156002233,22.31613215,0.434106147,683
2025-03-30,BR,Fashion_Beauty,982,0.4152299,3.411467721,2.996237821,6.407705543,22.71685313,0.416077736,387
2025-04-06,BR,Fashion_Beauty,1053,0.397088563,3.339685199,2.942596637,6.282281836,22.70466975,0.466808769,419
2025-04-13,BR,Fashion_Beauty,947,-0.254117275,3.174200524,3.4283178,6.602518324,22.06857301,0.422675815,445
2025-04-20,BR,Fashion_Beauty,919,0.180140563,3.314842218,3.134701655,6.449543874,22.54890372,0.37705522,415
2025-04-27,BR,Fashion_Beauty,997,0.265916992,3.340223439,3.074306448,6.414529887,22.72976094,0.358694876,427
2025-05-04,BR,Fashion_Beauty,1147,0.416438914,3.256079404,2.839640491,6.095719895,22.54781834,0.535775262,446
2025-05-11,BR,Fashion_Beauty,1019,0.231779612,3.227237635,2.995458023,6.222695659,22.80918822,0.382800661,389
2025-05-18,BR,Fashion_Beauty,1089,0.14855946,3.234146118,3.085586658,6.319732776,22.75872941,0.412375311,397
2025-05-25,BR,Fashion_Beauty,901,-0.111186702,3.167403476,3.278590178,6.445993653,22.84471396,0.410499981,364
2025-06-01,BR,Fashion_Beauty,1171,0.024010653,3.090917856,3.066907202,6.157825058,22.85220773,0.393462226,451
2025-06-08,BR,Fashion_Beauty,1137,-0.462713522,3.146852942,3.609566464,6.756419406,22.84836199,0.341887348,439
2025-06-29,BR,Fashion_Beauty,677,-0.099650186,3.25715864,3.356808826,6.613967465,22.4929451,0.426801555,310
2025-07-06,BR,Fashion_Beauty,1064,-0.030905185,3.244121646,3.275026831,6.519148476,22.52720461,0.430065822,455
2025-07-13,BR,Fashion_Beauty,967,-0.02012695,3.249601454,3.269728404,6.519329858,22.53265556,0.463010011,394
2025-07-20,BR,Fashion_Beauty,908,-0.136800956,3.16274712,3.299548076,6.462295196,22.16033581,0.386549407,406
2025-07-27,BR,Fashion_Beauty,951,-0.220706659,3.326281915,3.546988574,6.873270489,22.35871377,0.417080318,440
2025-08-03,BR,Fashion_Beauty,965,0.032698648,3.255226133,3.222527485,6.477753618,22.66674499,0.443725108,400
2025-08-10,BR,Fashion_Beauty,904,0.167865949,3.191533614,3.023667665,6.215201279,22.47358468,0.40506902,328
2025-08-17,BR,Fashion_Beauty,948,0.237875062,3.360616679,3.122741617,6.483358296,22.60348421,0.444458152,344
2025-08-24,BR,Fashion_Beauty,1080,0.045127244,3.166925373,3.121798129,6.288723503,22.44081096,0.46556212,381
2025-08-31,BR,Fashion_Beauty,1085,-0.069421416,3.262452291,3.331873706,6.594325997,22.90102569,0.389572368,442
2025-09-07,BR,Fashion_Beauty,1031,0.005904563,3.225171125,3.219266562,6.444437686,22.40500603,0.393440664,438
2025-09-14,BR,Fashion_Beauty,1387,-0.382897574,3.329247886,3.71214546,7.041393347,22.02789469,0.388549331,581
2025-09-21,BR,Fashion_Beauty,1148,0.403012552,3.367747075,2.964734523,6.332481599,22.55274116,0.399005496,431
2025-09-28,BR,Fashion_Beauty,1126,0.032284224,3.315616311,3.283332088,6.598948399,22.65658204,0.371395054,427
2025-10-05,BR,Fashion_Beauty,1067,0.154194535,3.426134542,3.271940007,6.698074549,22.50096819,0.351864079,403
2025-10-12,BR,Fashion_Beauty,1178,0.365494105,3.424402667,3.058908562,6.483311229,22.82818193,0.373741035,370
2025-10-19,BR,Fashion_Beauty,1207,0.612652863,3.331574648,2.718921785,6.050496432,22.89400734,0.380209242,390
2025-10-26,BR,Fashion_Beauty,1127,0.125548282,3.239520803,3.113972521,6.353493325,22.15793639,0.363759786,405
2025-11-02,BR,Fashion_Beauty,1518,0.284522755,3.243660842,2.959138086,6.202798928,22.46684861,0.423044507,569
2025-11-09,BR,Fashion_Beauty,1670,0.217937366,3.245330928,3.027393562,6.272724489,22.26257582,0.436672664,637
2025-11-16,BR,Fashion_Beauty,1445,-0.104835256,3.127503803,3.232339059,6.359842862,22.50381407,0.393538215,636
2025-11-23,BR,Fashion_Beauty,1360,-0.182857417,3.182043428,3.364900845,6.546944273,22.10147663,0.417454996,626
2025-11-30,BR,Fashion_Beauty,1252,0.690386385,3.414353906,2.723967521,6.138321427,23.19948396,0.530318397,470
2025-12-07,BR,Fashion_Beauty,1170,0.101234296,3.330147564,3.228913268,6.559060832,22.42392937,0.3133424,405
2025-12-14,BR,Fashion_Beauty,1056,0.556519104,3.422911656,2.866392552,6.289304207,22.81440432,0.371765071,375
2025-12-21,BR,Fashion_Beauty,718,0.134814515,3.066360707,2.931546192,5.9979069,22.64355212,0.289669856,272
2025-12-28,BR,Fashion_Beauty,735,0.059023818,3.358806669,3.299782851,6.658589521,22.25788166,0.29253747,343
2026-01-04,BR,Fashion_Beauty,1159,-0.338595195,3.219938646,3.558533842,6.778472488,21.84504009,0.365347559,456
2026-01-11,BR,Fashion_Beauty,1106,-0.029995062,3.225291173,3.255286234,6.480577407,22.76249099,0.313800222,376
2026-01-18,BR,Fashion_Beauty,1089,-0.225341621,3.23197164,3.457313261,6.689284901,22.17775384,0.304671513,448
2026-01-25,BR,Fashion_Beauty,1047,0.069969772,3.250315381,3.180345609,6.430660991,22.76290299,0.339772237,361
2026-02-01,BR,Fashion_Beauty,1313,-0.071794003,3.08760263,3.159396633,6.246999262,22.87597664,0.31091047,358
2026-02-08,BR,Fashion_Beauty,1213,-0.028928678,3.19158079,3.220509468,6.412090258,23.01312195,0.360847604,381
2026-02-15,BR,Fashion_Beauty,874,0.47939652,3.570795723,3.091399203,6.662194925,23.14859964,0.368354189,351
2026-02-22,BR,Fashion_Beauty,1154,-0.155079116,3.218483045,3.373562162,6.592045207,22.45510251,0.340711909,457
2026-03-01,BR,Fashion_Beauty,1085,0.123454216,3.091438747,2.967984531,6.059423278,23.02524162,0.323758823,388
2026-03-08,BR,Fashion_Beauty,1095,0.09492169,3.099160773,3.004239083,6.103399855,22.48398991,0.348420044,396
2026-03-15,BR,Fashion_Beauty,1238,0.346737666,3.364214908,3.017477242,6.381692149,23.21107753,0.319514363,412
2026-03-22,BR,Fashion_Beauty,1050,0.07010167,3.194885173,3.124783504,6.319668677,23.21076348,0.298733985,354
2026-03-29,BR,Fashion_Beauty,930,-0.010679693,3.134560689,3.145240382,6.27980107,22.44728368,0.342501096,329
2026-04-05,BR,Fashion_Beauty,956,0.209008179,3.109790245,2.900782065,6.01057231,23.07745683,0.334055216,333
2026-04-12,BR,Fashion_Beauty,1569,-0.032045286,3.138676996,3.170722283,6.309399279,21.45043476,0.540362563,646
2026-04-19,BR,Fashion_Beauty,1029,0.209780721,3.309964926,3.100184204,6.41014913,22.08108213,0.365522239,420
2026-04-26,BR,Fashion_Beauty,1284,-0.636617379,2.938247,3.574864379,6.513111379,22.40496046,0.338893076,481
2026-05-03,BR,Fashion_Beauty,1462,-1.209856066,2.782867434,3.9927235,6.775590935,21.96929209,0.332973329,578
2026-05-10,BR,Fashion_Beauty,1216,-0.799250193,2.860445091,3.659695283,6.520140374,22.60282686,0.380127581,436
2026-05-17,BR,Fashion_Beauty,1208,-0.590888453,3.016223276,3.607111729,6.623335005,22.68841181,0.385511236,467
2026-05-24,BR,Fashion_Beauty,1043,0.055755354,3.007965258,2.952209905,5.960175163,22.89825656,0.318026044,357
2026-05-31,BR,Fashion_Beauty,963,0.388575458,3.077477158,2.6889017,5.766378858,22.33366177,0.311357185,335
2026-06-07,BR,Fashion_Beauty,1125,-0.059104852,3.096865405,3.155970257,6.252835663,22.82426716,0.309100272,340
2026-06-14,BR,Fashion_Beauty,1136,-0.120363962,3.05973727,3.180101232,6.239838502,22.00061664,0.326259479,438
2026-06-21,BR,Fashion_Beauty,989,-0.324087851,3.019203763,3.343291614,6.362495377,22.008386,0.356060917,400
2026-06-28,BR,Fashion_Beauty,909,-0.042652615,3.206999692,3.249652308,6.456652,22.19313219,0.357701542,404
2026-07-05,BR,Fashion_Beauty,850,-0.280428758,3.03481165,3.315240408,6.350052057,22.73734704,0.336520974,334
2026-07-12,BR,Fashion_Beauty,837,0.184207774,3.178611861,2.994404088,6.173015949,22.55884308,0.339251389,280
2026-07-19,BR,Fashion_Beauty,870,0.145990853,3.254746263,3.10875541,6.363501674,22.20698629,0.354907988,376
2026-07-26,BR,Fashion_Beauty,1101,-0.141183054,3.042658474,3.183841528,6.226500002,22.05928844,0.332329066,398
2026-08-02,BR,Fashion_Beauty,1057,-0.044744237,2.985472677,3.030216914,6.015689592,22.62124293,0.247122038,333
2026-08-09,BR,Fashion_Beauty,1199,0.432667176,3.198610623,2.765943446,5.964554069,22.44087411,0.351016898,426
2026-08-16,BR,Fashion_Beauty,1046,0.550410767,3.100305865,2.549895098,5.650200963,22.22413835,0.302531615,309
2026-08-23,BR,Fashion_Beauty,478,-0.10030047,2.869433046,2.969733516,5.839166562,22.23050735,0.260636602,249
2023-01-01,BR,Fitness_Wearables,55,-1.454532698,2.59635585,4.050888548,6.647244398,20.66351948,1.09382028,48
2023-01-08,BR,Fitness_Wearables,103,-3.055839269,2.630275034,5.686114302,8.316389336,19.71949298,0.221424536,82
2023-01-15,BR,Fitness_Wearables,21,-1.414790068,2.821051551,4.235841619,7.05689317,21.70884627,0.377527243,18
2023-01-22,BR,Fitness_Wearables,49,-1.80245994,2.809250245,4.611710185,7.42096043,21.22150743,0.290350287,40
2023-01-29,BR,Fitness_Wearables,38,-2.438760926,2.780479325,5.219240251,7.999719577,20.7214024,0.444820544,33
2023-02-05,BR,Fitness_Wearables,30,0.630857379,3.365228057,2.734370678,6.099598735,24.46473404,0.612098069,18
2023-02-12,BR,Fitness_Wearables,21,-0.312861279,2.654804909,2.967666188,5.622471097,21.14408483,0.306657294,19
2023-02-19,BR,Fitness_Wearables,24,0.378087999,2.749716166,2.371628167,5.121344332,23.22567287,0.532158591,18
2023-02-26,BR,Fitness_Wearables,19,1.191341101,3.782655028,2.591313928,6.373968956,24.74901987,0.618823829,13
2023-03-05,BR,Fitness_Wearables,25,0.363940663,3.225135003,2.86119434,6.086329343,21.88034896,0.248034367,22
2023-03-12,BR,Fitness_Wearables,27,0.951564257,3.096349248,2.144784991,5.241134239,23.32538725,0.49241752,22
2023-03-19,BR,Fitness_Wearables,56,-0.442363262,2.639950798,3.082314061,5.722264859,24.36704623,0.462013536,41
2023-03-26,BR,Fitness_Wearables,45,0.767196352,3.556365334,2.789168981,6.345534315,23.07914112,0.756046692,37
2023-04-02,BR,Fitness_Wearables,35,-0.485264727,2.943615651,3.428880379,6.37249603,22.67383412,0.695249224,34
2023-04-09,BR,Fitness_Wearables,46,-0.098335399,2.558899404,2.657234804,5.216134208,22.05115524,0.324445056,39
2023-04-16,BR,Fitness_Wearables,60,0.081276876,2.904984519,2.823707643,5.728692162,21.62991268,0.687067897,57
2023-04-23,BR,Fitness_Wearables,45,0.989613882,3.215531297,2.225917414,5.441448711,22.46651336,0.406098003,36
2023-04-30,BR,Fitness_Wearables,47,-0.186167886,2.990207729,3.176375615,6.166583344,23.0238839,0.351059279,43
2023-05-07,BR,Fitness_Wearables,25,-0.889544183,2.69248565,3.582029834,6.274515484,23.63780179,0.366828946,21
2023-05-14,BR,Fitness_Wearables,59,1.528644919,3.976056236,2.447411317,6.423467553,23.00366302,0.512518393,44
2023-05-21,BR,Fitness_Wearables,75,0.680169431,3.786747636,3.106578205,6.893325841,22.75978636,0.423677188,64
2023-05-28,BR,Fitness_Wearables,56,0.985832097,3.511306134,2.525474037,6.036780171,23.09363551,0.390465911,44
2023-06-04,BR,Fitness_Wearables,58,1.037180718,3.534045627,2.496864909,6.030910537,21.95528503,0.436249702,56
2023-06-11,BR,Fitness_Wearables,87,0.011863437,3.177992173,3.166128736,6.344120908,22.33510968,0.422077,68
2023-06-18,BR,Fitness_Wearables,180,-1.989399678,2.108101506,4.097501183,6.205602689,20.31414368,0.448236308,129
2023-06-25,BR,Fitness_Wearables,82,-1.428594294,3.248454322,4.677048616,7.925502938,20.35664133,0.436283743,65
2023-07-02,BR,Fitness_Wearables,57,-1.572341958,2.823110139,4.395452097,7.218562235,21.24747064,0.365390915,51
2023-07-09,BR,Fitness_Wearables,53,0.682432766,3.802728153,3.120295387,6.92302354,21.88776598,0.371518905,39
2023-07-16,BR,Fitness_Wearables,48,0.309936355,3.341468733,3.031532378,6.37300111,21.77540032,0.672654827,40
2023-07-23,BR,Fitness_Wearables,55,-1.003898946,2.907648197,3.911547143,6.819195339,22.30174613,0.517811936,43
2023-07-30,BR,Fitness_Wearables,30,1.004032732,3.327296922,2.323264189,5.650561111,22.08073741,0.665269841,25
2023-08-06,BR,Fitness_Wearables,50,-0.281763641,2.827743447,3.109507088,5.937250535,21.85344084,0.432459438,44
2023-08-13,BR,Fitness_Wearables,65,1.096290009,3.331084768,2.234794759,5.565879527,24.64198579,0.304824657,42
2023-08-20,BR,Fitness_Wearables,76,0.015613402,3.105263385,3.089649983,6.194913368,22.30888536,0.317203471,58
2023-08-27,BR,Fitness_Wearables,155,0.811415973,3.023982253,2.21256628,5.236548533,23.44966877,0.348269242,84
2023-09-03,BR,Fitness_Wearables,47,-0.304506584,2.625677977,2.93018456,5.555862537,23.24991042,0.346774389,32
2023-09-10,BR,Fitness_Wearables,88,-0.003391657,3.183542073,3.18693373,6.370475803,21.44695315,0.440850872,69
2023-09-17,BR,Fitness_Wearables,92,0.414909182,3.062487445,2.647578263,5.710065708,22.63897837,1.260395238,63
2023-09-24,BR,Fitness_Wearables,139,-0.433498711,2.584643302,3.018142013,5.602785316,23.01823504,0.306358179,101
2023-10-01,BR,Fitness_Wearables,72,-0.898417275,2.713402516,3.611819792,6.325222308,22.31747701,0.372220324,48
2023-10-08,BR,Fitness_Wearables,101,-2.093066825,2.727137163,4.820203989,7.547341152,22.0775302,0.424303821,63
2023-10-15,BR,Fitness_Wearables,96,-1.335738032,2.662816368,3.9985544,6.661370768,22.4772987,0.437513188,75
2023-10-22,BR,Fitness_Wearables,53,-1.036565634,2.810819357,3.847384991,6.658204348,23.75200603,0.44393662,37
2023-10-29,BR,Fitness_Wearables,53,-0.205633954,3.24530375,3.450937704,6.696241455,22.57272514,0.336283995,44
2023-11-05,BR,Fitness_Wearables,163,-2.808230477,2.542460198,5.350690675,7.893150873,21.71657015,0.337358329,99
2023-11-12,BR,Fitness_Wearables,121,-2.476725226,2.401938787,4.878664012,7.280602799,22.56557056,0.510354926,86
2023-11-19,BR,Fitness_Wearables,110,0.921449585,3.732992642,2.811543057,6.544535699,22.23516695,0.549565777,69
2023-11-26,BR,Fitness_Wearables,28,2.300993295,4.243605977,1.942612682,6.18621866,21.75535693,0.775758524,22
2023-12-03,BR,Fitness_Wearables,51,0.342664327,2.889023526,2.546359198,5.435382724,22.3630121,0.48237309,40
2023-12-10,BR,Fitness_Wearables,64,-1.611586046,2.684668503,4.296254549,6.980923052,24.22973985,0.407014055,48
2023-12-17,BR,Fitness_Wearables,33,1.14011938,3.421098144,2.280978764,5.702076908,21.90173926,0.617173999,28
2023-12-24,BR,Fitness_Wearables,26,0.056103989,2.99554962,2.93944563,5.93499525,22.41750898,0.424855477,23
2023-12-31,BR,Fitness_Wearables,68,-1.101521343,2.718912372,3.820433715,6.539346086,24.00124751,0.561958446,44
2024-01-07,BR,Fitness_Wearables,33,-0.034255148,3.072197019,3.106452168,6.178649187,22.57615657,0.613364944,23
2024-01-14,BR,Fitness_Wearables,38,0.544718355,3.45239928,2.907680925,6.360080204,22.07169262,0.509357386,32
2024-01-21,BR,Fitness_Wearables,67,-1.020645504,2.798526798,3.819172302,6.617699101,23.10514015,0.480598823,49
2024-01-28,BR,Fitness_Wearables,41,-0.536724914,3.008237046,3.544961959,6.553199005,21.95115354,0.361495467,33
2024-02-04,BR,Fitness_Wearables,64,-1.411636668,2.787502386,4.199139054,6.98664144,22.80171983,0.396757958,53
2024-02-11,BR,Fitness_Wearables,44,0.986270959,3.342845228,2.356574269,5.699419497,22.08697952,0.602365536,31
2024-02-18,BR,Fitness_Wearables,114,0.163005921,3.272192915,3.109186994,6.38137991,21.88818438,0.197492163,85
2024-02-25,BR,Fitness_Wearables,58,-1.055142157,2.4645952,3.519737357,5.984332557,24.08894364,0.297739456,47
2024-03-03,BR,Fitness_Wearables,37,0.284590647,3.089259883,2.804669236,5.893929118,21.81122654,0.308464582,32
2024-03-10,BR,Fitness_Wearables,37,0.621918824,2.894449089,2.272530265,5.166979353,23.8189272,0.273326878,25
2024-03-17,BR,Fitness_Wearables,50,0.145133924,2.897243853,2.75210993,5.649353783,22.81974332,0.424814283,42
2024-03-24,BR,Fitness_Wearables,48,1.38096905,4.403123626,3.022154575,7.425278201,20.35759834,1.198988809,40
2024-03-31,BR,Fitness_Wearables,37,2.384932723,4.298632562,1.913699838,6.2123324,22.65531362,0.570806631,30
2024-04-07,BR,Fitness_Wearables,37,0.619775534,3.455416293,2.835640759,6.291057052,21.67596055,0.412506523,31
2024-04-14,BR,Fitness_Wearables,85,-0.744266877,2.699302372,3.443569249,6.142871622,20.67311366,0.425235276,63
2024-04-21,BR,Fitness_Wearables,52,2.557690669,4.265242909,1.70755224,5.972795149,21.8741901,0.569835749,41
2024-04-28,BR,Fitness_Wearables,54,0.873246768,3.899745321,3.026498553,6.926243875,22.54615695,0.520990968,44
2024-05-05,BR,Fitness_Wearables,102,-1.547038941,2.301319909,3.84835885,6.14967876,21.73652819,0.266111271,75
2024-05-12,BR,Fitness_Wearables,49,-0.999297321,2.844402331,3.843699651,6.688101982,22.41762797,0.515770994,39
2024-05-19,BR,Fitness_Wearables,59,0.141604939,3.184563979,3.04295904,6.227523019,22.96068197,0.360687264,43
