Week_Start,Country_Code,Country_Name,Category,Search_Interest
2023-07-30,AE,United_Arab_Emirates,Fitness_Wearables,75.7
2023-08-06,AE,United_Arab_Emirates,Fitness_Wearables,78.31
2023-08-13,AE,United_Arab_Emirates,Fitness_Wearables,75.91
2023-08-20,AE,United_Arab_Emirates,Fitness_Wearables,72.78
2023-08-27,AE,United_Arab_Emirates,Fitness_Wearables,74.66
2023-09-03,AE,United_Arab_Emirates,Fitness_Wearables,70.28
2023-09-10,AE,United_Arab_Emirates,Fitness_Wearables,72.68
2023-09-17,AE,United_Arab_Emirates,Fitness_Wearables,73.72
2023-09-24,AE,United_Arab_Emirates,Fitness_Wearables,68.4
2023-10-01,AE,United_Arab_Emirates,Fitness_Wearables,73.83
2023-10-08,AE,United_Arab_Emirates,Fitness_Wearables,67.47
2023-10-15,AE,United_Arab_Emirates,Fitness_Wearables,67.67
2023-10-22,AE,United_Arab_Emirates,Fitness_Wearables,69.76
2023-10-29,AE,United_Arab_Emirates,Fitness_Wearables,66.53
2023-11-05,AE,United_Arab_Emirates,Fitness_Wearables,70.7
2023-11-12,AE,United_Arab_Emirates,Fitness_Wearables,67.26
2023-11-19,AE,United_Arab_Emirates,Fitness_Wearables,69.76
2023-11-26,AE,United_Arab_Emirates,Fitness_Wearables,65.07
2023-12-03,AE,United_Arab_Emirates,Fitness_Wearables,63.61
2023-12-10,AE,United_Arab_Emirates,Fitness_Wearables,65.48
2023-12-17,AE,United_Arab_Emirates,Fitness_Wearables,61.94
2023-12-24,AE,United_Arab_Emirates,Fitness_Wearables,63.3
2023-12-31,AE,United_Arab_Emirates,Fitness_Wearables,71.12
2024-01-07,AE,United_Arab_Emirates,Fitness_Wearables,71.53
2024-01-14,AE,United_Arab_Emirates,Fitness_Wearables,69.45
2024-01-21,AE,United_Arab_Emirates,Fitness_Wearables,68.09
2024-01-28,AE,United_Arab_Emirates,Fitness_Wearables,71.22
2024-02-04,AE,United_Arab_Emirates,Fitness_Wearables,69.55
2024-02-11,AE,United_Arab_Emirates,Fitness_Wearables,67.67
2024-02-18,AE,United_Arab_Emirates,Fitness_Wearables,69.66
2024-02-25,AE,United_Arab_Emirates,Fitness_Wearables,68.93
2024-03-03,AE,United_Arab_Emirates,Fitness_Wearables,66.21
2024-03-10,AE,United_Arab_Emirates,Fitness_Wearables,70.07
2024-03-17,AE,United_Arab_Emirates,Fitness_Wearables,70.39
2024-03-24,AE,United_Arab_Emirates,Fitness_Wearables,67.99
2024-03-31,AE,United_Arab_Emirates,Fitness_Wearables,65.28
2024-04-07,AE,United_Arab_Emirates,Fitness_Wearables,58.81
2024-04-14,AE,United_Arab_Emirates,Fitness_Wearables,67.88
2024-04-21,AE,United_Arab_Emirates,Fitness_Wearables,69.76
2024-04-28,AE,United_Arab_Emirates,Fitness_Wearables,66.11
2024-05-05,AE,United_Arab_Emirates,Fitness_Wearables,70.18
2024-05-12,AE,United_Arab_Emirates,Fitness_Wearables,71.32
2024-05-19,AE,United_Arab_Emirates,Fitness_Wearables,72.68
2024-05-26,AE,United_Arab_Emirates,Fitness_Wearables,73.72
2024-06-02,AE,United_Arab_Emirates,Fitness_Wearables,72.37
2024-06-09,AE,United_Arab_Emirates,Fitness_Wearables,69.03
2024-06-16,AE,United_Arab_Emirates,Fitness_Wearables,71.32
2024-06-23,AE,United_Arab_Emirates,Fitness_Wearables,73.83
2024-06-30,AE,United_Arab_Emirates,Fitness_Wearables,79.35
2024-07-07,AE,United_Arab_Emirates,Fitness_Wearables,80.92
2024-07-14,AE,United_Arab_Emirates,Fitness_Wearables,76.75
2024-07-21,AE,United_Arab_Emirates,Fitness_Wearables,79.25
2024-07-28,AE,United_Arab_Emirates,Fitness_Wearables,76.64
2024-08-04,AE,United_Arab_Emirates,Fitness_Wearables,77.79
2024-08-11,AE,United_Arab_Emirates,Fitness_Wearables,82.27
2024-08-18,AE,United_Arab_Emirates,Fitness_Wearables,82.79
2024-08-25,AE,United_Arab_Emirates,Fitness_Wearables,80.6
2024-09-01,AE,United_Arab_Emirates,Fitness_Wearables,83.94
2024-09-08,AE,United_Arab_Emirates,Fitness_Wearables,84.46
2024-09-15,AE,United_Arab_Emirates,Fitness_Wearables,78.73
2024-09-22,AE,United_Arab_Emirates,Fitness_Wearables,76.43
2024-09-29,AE,United_Arab_Emirates,Fitness_Wearables,81.13
2024-10-06,AE,United_Arab_Emirates,Fitness_Wearables,78.62
2024-10-13,AE,United_Arab_Emirates,Fitness_Wearables,76.43
2024-10-20,AE,United_Arab_Emirates,Fitness_Wearables,82.06
2024-10-27,AE,United_Arab_Emirates,Fitness_Wearables,78.21
2024-11-03,AE,United_Arab_Emirates,Fitness_Wearables,82.06
2024-11-10,AE,United_Arab_Emirates,Fitness_Wearables,79.56
